2.120928382873535156e+01,8.447210693359375000e+01,4.560513496398925781e+00,5.539190292358398438e+01
2.539123535156250000e+01,8.395515441894531250e+01,5.410888671875000000e+00,8.358312225341796875e+01
3.602889251708984375e+01,7.827983093261718750e+01,2.422660255432128906e+01,9.432736968994140625e+01
4.339494705200195312e+01,7.668563842773437500e+01,4.076829528808593750e+01,9.378716278076171875e+01
4.499325942993164062e+01,7.746548461914062500e+01,4.433350372314453125e+01,8.720279693603515625e+01
5.173657989501953125e+01,7.056862640380859375e+01,5.037791442871093750e+01,7.181816101074218750e+01
5.809715652465820312e+01,6.755509948730468750e+01,5.777436065673828125e+01,6.729515075683593750e+01
6.746215820312500000e+01,6.188412475585937500e+01,6.760552215576171875e+01,6.166713333129882812e+01
6.958580017089843750e+01,5.458852386474609375e+01,6.976039886474609375e+01,5.451350021362304688e+01
7.917050170898437500e+01,4.933860778808593750e+01,7.931079864501953125e+01,4.929909896850585938e+01
8.444483184814453125e+01,4.449935913085937500e+01,8.459946441650390625e+01,4.451108169555664062e+01
8.361385345458984375e+01,3.583351135253906250e+01,8.377749633789062500e+01,3.576137924194335938e+01
9.372651672363281250e+01,3.036145591735839844e+01,9.395024871826171875e+01,3.028144645690917969e+01
9.424718475341796875e+01,2.466657447814941406e+01,9.419600677490234375e+01,2.479539299011230469e+01
1.008267898559570312e+02,1.618377113342285156e+01,1.009802169799804688e+02,1.627372360229492188e+01
1.043574981689453125e+02,1.174124526977539062e+01,1.045566177368164062e+02,1.178518676757812500e+01
1.049090728759765625e+02,4.121539890766143799e-01,1.049270401000976562e+02,4.411246776580810547e-01
1.098194122314453125e+02,-4.490705966949462891e+00,1.099775314331054688e+02,-4.350556373596191406e+00
1.072938690185546875e+02,-1.441227149963378906e+01,1.072853164672851562e+02,-1.434402179718017578e+01
1.082348403930664062e+02,-2.105814361572265625e+01,1.083784637451171875e+02,-2.079947662353515625e+01
1.132621536254882812e+02,-2.547786140441894531e+01,1.135178298950195312e+02,-2.531547355651855469e+01
1.107814254760742188e+02,-3.707464981079101562e+01,1.108851089477539062e+02,-3.680409240722656250e+01
1.099371643066406250e+02,-4.203392028808593750e+01,1.101991043090820312e+02,-4.196348190307617188e+01
1.134046859741210938e+02,-4.610996627807617188e+01,1.137527008056640625e+02,-4.598394012451171875e+01
1.096266937255859375e+02,-5.631852340698242188e+01,1.095610885620117188e+02,-5.614733505249023438e+01
1.107743911743164062e+02,-6.250613403320312500e+01,1.109508361816406250e+02,-6.220360183715820312e+01
1.090067672729492188e+02,-6.897929382324218750e+01,1.091413650512695312e+02,-6.873377990722656250e+01
1.079790496826171875e+02,-7.504187774658203125e+01,1.080828018188476562e+02,-7.475778961181640625e+01
1.046159515380859375e+02,-8.217476654052734375e+01,1.046551742553710938e+02,-8.196280670166015625e+01
9.928204345703125000e+01,-8.895780944824218750e+01,9.936545562744140625e+01,-8.872504425048828125e+01
9.917973327636718750e+01,-9.069215393066406250e+01,9.936166381835937500e+01,-9.060198211669921875e+01
9.434329986572265625e+01,-9.991684722900390625e+01,9.462058258056640625e+01,-9.982201385498046875e+01
9.345563507080078125e+01,-1.072810592651367188e+02,9.355849456787109375e+01,-1.069300231933593750e+02
8.780110931396484375e+01,-1.091200027465820312e+02,8.799282073974609375e+01,-1.088858566284179688e+02
8.223934173583984375e+01,-1.083405380249023438e+02,8.233582305908203125e+01,-1.083485641479492188e+02
7.991161346435546875e+01,-1.227327804565429688e+02,8.004471588134765625e+01,-1.227673873901367188e+02
7.929705047607421875e+01,-1.209770431518554688e+02,7.917938232421875000e+01,-1.211238174438476562e+02
7.273978424072265625e+01,-1.231569366455078125e+02,7.282640838623046875e+01,-1.228099670410156250e+02
6.375096893310546875e+01,-1.298065032958984375e+02,6.403542327880859375e+01,-1.295304107666015625e+02
5.974948883056640625e+01,-1.272877502441406250e+02,5.968561172485351562e+01,-1.272165603637695312e+02
5.518028640747070312e+01,-1.321422576904296875e+02,5.535826110839843750e+01,-1.321138763427734375e+02
5.135565948486328125e+01,-1.344574432373046875e+02,5.149550628662109375e+01,-1.342536926269531250e+02
4.553697586059570312e+01,-1.337653350830078125e+02,4.571575927734375000e+01,-1.336725006103515625e+02
4.016349029541015625e+01,-1.362530059814453125e+02,4.040092086791992188e+01,-1.361624603271484375e+02
3.390674209594726562e+01,-1.376750946044921875e+02,3.411470031738281250e+01,-1.375329437255859375e+02
3.142906570434570312e+01,-1.364033203125000000e+02,3.159950447082519531e+01,-1.362830657958984375e+02
2.582840538024902344e+01,-1.363536071777343750e+02,2.612862205505371094e+01,-1.362012176513671875e+02
2.014202880859375000e+01,-1.322984466552734375e+02,2.040531921386718750e+01,-1.321920623779296875e+02
1.451410770416259766e+01,-1.320426635742187500e+02,1.482482528686523438e+01,-1.319884796142578125e+02
1.030377292633056641e+01,-1.335296173095703125e+02,1.063149356842041016e+01,-1.333680572509765625e+02
3.918710947036743164e+00,-1.301024017333984375e+02,4.208745002746582031e+00,-1.301515502929687500e+02
2.013064384460449219e+00,-1.268040084838867188e+02,2.169616460800170898e+00,-1.267376480102539062e+02
2.481755018234252930e+00,-1.249008026123046875e+02,2.682533502578735352e+00,-1.247075042724609375e+02
-5.540403842926025391e+00,-1.203687744140625000e+02,-5.366928100585937500e+00,-1.202324905395507812e+02
