-3.357374954223632812e+01,2.869556617736816406e+01,-9.214946746826171875e+00,4.609780120849609375e+01
-3.803721237182617188e+01,2.738424301147460938e+01,-1.600313949584960938e+01,7.430034637451171875e+01
-2.707447052001953125e+01,3.173667526245117188e+01,-1.864414024353027344e+01,9.104135131835937500e+01
-2.563869285583496094e+01,2.703708839416503906e+01,-9.648382186889648438e+00,6.588610076904296875e+01
-1.972834205627441406e+01,3.391383361816406250e+01,-9.381046295166015625e+00,5.074615859985351562e+01
-1.908465003967285156e+01,3.448464965820312500e+01,-1.006777477264404297e+01,4.073830032348632812e+01
-8.945103645324707031e+00,3.497932815551757812e+01,-7.477539062500000000e+00,3.683999252319335938e+01
-1.141386222839355469e+01,3.452013015747070312e+01,-9.437957763671875000e+00,3.585321807861328125e+01
-7.336760997772216797e+00,3.612008666992187500e+01,-7.118763923645019531e+00,3.615734481811523438e+01
-4.685114383697509766e+00,3.609523391723632812e+01,-4.631374359130859375e+00,3.619369888305664062e+01
4.582967758178710938e+00,3.507024765014648438e+01,4.955657005310058594e+00,3.504958724975585938e+01
1.821350932121276855e+00,3.264519119262695312e+01,2.133304357528686523e+00,3.321397781372070312e+01
7.917458534240722656e+00,3.362154006958007812e+01,8.109964370727539062e+00,3.371776199340820312e+01
1.483388328552246094e+01,3.005104637145996094e+01,1.462972640991210938e+01,3.001695060729980469e+01
1.856157875061035156e+01,2.884425544738769531e+01,1.862728118896484375e+01,2.878771018981933594e+01
2.487695693969726562e+01,2.817690467834472656e+01,2.487049102783203125e+01,2.813866615295410156e+01
2.507754707336425781e+01,2.454021072387695312e+01,2.500775527954101562e+01,2.458537673950195312e+01
3.613309478759765625e+01,2.832967376708984375e+01,3.618887329101562500e+01,2.864651489257812500e+01
3.549195098876953125e+01,2.214180946350097656e+01,3.572528839111328125e+01,2.263875961303710938e+01
4.107732772827148438e+01,2.328462409973144531e+01,4.092202758789062500e+01,2.344038200378417969e+01
4.430321502685546875e+01,1.731748199462890625e+01,4.425672912597656250e+01,1.749297142028808594e+01
4.999748229980468750e+01,1.327508926391601562e+01,4.986869430541992188e+01,1.350450515747070312e+01
5.276296615600585938e+01,1.283244419097900391e+01,5.260195922851562500e+01,1.309669494628906250e+01
5.830597305297851562e+01,1.255615806579589844e+01,5.824402236938476562e+01,1.282605743408203125e+01
6.038846588134765625e+01,4.407547473907470703e+00,6.036890411376953125e+01,4.568338394165039062e+00
5.826834487915039062e+01,1.621887445449829102e+00,5.829547882080078125e+01,1.557769060134887695e+00
6.653429412841796875e+01,1.571571588516235352e+00,6.668337249755859375e+01,1.724469900131225586e+00
6.737120819091796875e+01,-7.090495586395263672e+00,6.737804412841796875e+01,-6.927693367004394531e+00
7.262920379638671875e+01,-8.306700706481933594e+00,7.273045349121093750e+01,-8.093598365783691406e+00
7.162898254394531250e+01,-1.154925727844238281e+01,7.170166015625000000e+01,-1.142210769653320312e+01
7.604068756103515625e+01,-2.023295783996582031e+01,7.636292266845703125e+01,-2.008896636962890625e+01
8.037377929687500000e+01,-1.883429336547851562e+01,8.070746612548828125e+01,-1.859209251403808594e+01
7.861295318603515625e+01,-2.017095375061035156e+01,7.880809783935546875e+01,-2.018373680114746094e+01
7.979026794433593750e+01,-2.989446640014648438e+01,8.006330108642578125e+01,-2.978417778015136719e+01
8.144818115234375000e+01,-3.665274429321289062e+01,8.171105194091796875e+01,-3.654006195068359375e+01
8.431381988525390625e+01,-3.672200393676757812e+01,8.459580230712890625e+01,-3.656843566894531250e+01
8.494256591796875000e+01,-3.951514434814453125e+01,8.515368652343750000e+01,-3.935594940185546875e+01
8.544805145263671875e+01,-4.632653045654296875e+01,8.555617523193359375e+01,-4.616690063476562500e+01
8.889208984375000000e+01,-4.847506713867187500e+01,8.896638488769531250e+01,-4.839282608032226562e+01
9.077881622314453125e+01,-5.884481430053710938e+01,9.109457397460937500e+01,-5.869440078735351562e+01
8.870226287841796875e+01,-6.141407775878906250e+01,8.891925811767578125e+01,-6.116440200805664062e+01
8.611192321777343750e+01,-6.297636795043945312e+01,8.634178161621093750e+01,-6.270987701416015625e+01
8.954398345947265625e+01,-6.541056823730468750e+01,8.980445098876953125e+01,-6.538883972167968750e+01
8.515702819824218750e+01,-7.682360839843750000e+01,8.546077728271484375e+01,-7.658927154541015625e+01
8.545743560791015625e+01,-7.355699920654296875e+01,8.579587554931640625e+01,-7.352013397216796875e+01
8.458415985107421875e+01,-7.956641387939453125e+01,8.491481781005859375e+01,-7.940874481201171875e+01
8.137731933593750000e+01,-8.359050750732421875e+01,8.138129425048828125e+01,-8.347080230712890625e+01
8.178308868408203125e+01,-8.560694122314453125e+01,8.212512207031250000e+01,-8.526200103759765625e+01
8.192755889892578125e+01,-8.666574096679687500e+01,8.227611541748046875e+01,-8.643865966796875000e+01
8.039744567871093750e+01,-9.080898284912109375e+01,8.059614562988281250e+01,-9.057582855224609375e+01
8.223400115966796875e+01,-9.634069824218750000e+01,8.220198822021484375e+01,-9.633380889892578125e+01
7.765108489990234375e+01,-1.006419982910156250e+02,7.779077911376953125e+01,-1.004039230346679688e+02
7.613219451904296875e+01,-9.886501312255859375e+01,7.632847595214843750e+01,-9.865877532958984375e+01
7.259040069580078125e+01,-9.854395294189453125e+01,7.283568572998046875e+01,-9.840634918212890625e+01
7.318080902099609375e+01,-1.040926284790039062e+02,7.331713867187500000e+01,-1.040917510986328125e+02
6.756013488769531250e+01,-1.058091964721679688e+02,6.772988128662109375e+01,-1.057037582397460938e+02
6.981133270263671875e+01,-1.087808990478515625e+02,6.997538757324218750e+01,-1.087206649780273438e+02
6.566240692138671875e+01,-1.139167022705078125e+02,6.585437774658203125e+01,-1.137635498046875000e+02
6.160432815551757812e+01,-1.109757156372070312e+02,6.179731750488281250e+01,-1.108976058959960938e+02
6.410131072998046875e+01,-1.128065109252929688e+02,6.421665191650390625e+01,-1.126811981201171875e+02
5.986351776123046875e+01,-1.104180755615234375e+02,6.001015472412109375e+01,-1.102498245239257812e+02
5.708821105957031250e+01,-1.127761764526367188e+02,5.725976562500000000e+01,-1.127095565795898438e+02
5.403164291381835938e+01,-1.140208587646484375e+02,5.424658966064453125e+01,-1.139506759643554688e+02
5.173965072631835938e+01,-1.132384719848632812e+02,5.198448181152343750e+01,-1.132419586181640625e+02
4.965041732788085938e+01,-1.151721954345703125e+02,4.983052444458007812e+01,-1.151194992065429688e+02
5.345043563842773438e+01,-1.127150268554687500e+02,5.372906494140625000e+01,-1.126534805297851562e+02
4.684401321411132812e+01,-1.113279037475585938e+02,4.694918823242187500e+01,-1.111500015258789062e+02
4.610353851318359375e+01,-1.133182678222656250e+02,4.623865509033203125e+01,-1.131399612426757812e+02
4.772975158691406250e+01,-1.098729629516601562e+02,4.795451354980468750e+01,-1.097917709350585938e+02
4.604736328125000000e+01,-1.074967651367187500e+02,4.618680953979492188e+01,-1.074412460327148438e+02
4.396396636962890625e+01,-1.119132308959960938e+02,4.400838470458984375e+01,-1.117968063354492188e+02
3.868244552612304688e+01,-1.074423217773437500e+02,3.887144851684570312e+01,-1.073332519531250000e+02
4.039441680908203125e+01,-1.023890533447265625e+02,4.050214004516601562e+01,-1.023697814941406250e+02
4.515316390991210938e+01,-1.017766723632812500e+02,4.535276031494140625e+01,-1.017614898681640625e+02
4.386075592041015625e+01,-1.002018203735351562e+02,4.401848983764648438e+01,-1.001902694702148438e+02
4.133006286621093750e+01,-9.902168273925781250e+01,4.145041656494140625e+01,-9.899108123779296875e+01
4.240959167480468750e+01,-9.522106933593750000e+01,4.250550842285156250e+01,-9.515306854248046875e+01
4.108541107177734375e+01,-9.345565032958984375e+01,4.120132446289062500e+01,-9.341745758056640625e+01
4.226557540893554688e+01,-9.402639770507812500e+01,4.239097213745117188e+01,-9.401219940185546875e+01
3.973314666748046875e+01,-9.140083312988281250e+01,3.985677337646484375e+01,-9.136489105224609375e+01
4.430692291259765625e+01,-8.674681854248046875e+01,4.447237014770507812e+01,-8.665570831298828125e+01
4.243274688720703125e+01,-8.502196502685546875e+01,4.258416366577148438e+01,-8.498207092285156250e+01
4.392676925659179688e+01,-8.435013580322265625e+01,4.406712341308593750e+01,-8.431700134277343750e+01
4.328795242309570312e+01,-8.452585601806640625e+01,4.341120529174804688e+01,-8.454247283935546875e+01
4.820444107055664062e+01,-8.503582000732421875e+01,4.835828781127929688e+01,-8.502613067626953125e+01
