2.533613014221191406e+01,-1.163802413940429688e+02,2.543475914001464844e+01,-1.162818374633789062e+02
2.377670097351074219e+01,-1.131521453857421875e+02,2.397447204589843750e+01,-1.129914169311523438e+02
2.069549751281738281e+01,-1.112793884277343750e+02,2.083305931091308594e+01,-1.111546096801757812e+02
2.037101364135742188e+01,-1.088969573974609375e+02,2.053039932250976562e+01,-1.087478942871093750e+02
2.085103797912597656e+01,-1.002083969116210938e+02,2.099113655090332031e+01,-1.001691207885742188e+02
2.063776016235351562e+01,-1.001097640991210938e+02,2.076562881469726562e+01,-1.000213546752929688e+02
1.651984977722167969e+01,-9.650927734375000000e+01,1.656103324890136719e+01,-9.646776580810546875e+01
1.972767448425292969e+01,-9.617844390869140625e+01,1.981091117858886719e+01,-9.616095733642578125e+01
2.052239036560058594e+01,-8.803366088867187500e+01,2.061798858642578125e+01,-8.789848327636718750e+01
2.239580345153808594e+01,-8.813211059570312500e+01,2.246543121337890625e+01,-8.810552215576171875e+01
1.964508819580078125e+01,-8.601108551025390625e+01,1.963823699951171875e+01,-8.602129364013671875e+01
2.165832519531250000e+01,-7.816853332519531250e+01,2.173040199279785156e+01,-7.812496948242187500e+01
2.090211868286132812e+01,-7.557234191894531250e+01,2.096857452392578125e+01,-7.545912933349609375e+01
2.393744659423828125e+01,-7.506783294677734375e+01,2.397789382934570312e+01,-7.503183746337890625e+01
2.538054847717285156e+01,-7.414046478271484375e+01,2.546435546875000000e+01,-7.409055328369140625e+01
2.484586524963378906e+01,-6.808217620849609375e+01,2.488407325744628906e+01,-6.810301971435546875e+01
2.876173210144042969e+01,-6.890981292724609375e+01,2.885639953613281250e+01,-6.887540435791015625e+01
3.243304824829101562e+01,-6.187539291381835938e+01,3.253530120849609375e+01,-6.187373352050781250e+01
3.708296966552734375e+01,-5.978193664550781250e+01,3.726288604736328125e+01,-5.968756484985351562e+01
4.178143692016601562e+01,-5.861530685424804688e+01,4.193558502197265625e+01,-5.851036453247070312e+01
4.387005233764648438e+01,-5.544029998779296875e+01,4.399436950683593750e+01,-5.529336166381835938e+01
4.991197967529296875e+01,-5.472663879394531250e+01,5.002550888061523438e+01,-5.459680557250976562e+01
5.604727935791015625e+01,-5.052527236938476562e+01,5.616562652587890625e+01,-5.043970870971679688e+01
5.961336898803710938e+01,-4.956219863891601562e+01,5.973552703857421875e+01,-4.938830947875976562e+01
6.039837646484375000e+01,-4.676756668090820312e+01,6.055965042114257812e+01,-4.674274826049804688e+01
6.552877807617187500e+01,-4.456095504760742188e+01,6.565099334716796875e+01,-4.461441802978515625e+01
